regime,symbol,date,seed,config,anomaly_type,roc_auc
trending,BTCUSDT,2024-01-04,16,Fixed EMA,all,0.8097365647026454
trending,BTCUSDT,2024-01-04,16,Load Adaptive EMA,all,0.8250054628770205
trending,BTCUSDT,2024-01-04,16,Load-Adaptive EMA (BW-Matched),all,0.7982758019670231
trending,BTCUSDT,2024-01-04,16,KAMA,all,0.9176268527025094
trending,BTCUSDT,2024-01-04,16,Butterworth (Default),all,0.7881634499618577
trending,BTCUSDT,2024-01-04,16,Butterworth (Matched),all,0.7821776681102004
trending,BTCUSDT,2024-01-04,16,RRCF,all,0.8731127611336805
trending,BTCUSDT,2024-01-04,16,Fixed EMA,level_shift,0.6092362891617449
trending,BTCUSDT,2024-01-04,16,Load Adaptive EMA,level_shift,0.6024712662792734
trending,BTCUSDT,2024-01-04,16,Load-Adaptive EMA (BW-Matched),level_shift,0.585718331880702
trending,BTCUSDT,2024-01-04,16,KAMA,level_shift,0.5906397304645403
trending,BTCUSDT,2024-01-04,16,Butterworth (Default),level_shift,0.6067472828584846
trending,BTCUSDT,2024-01-04,16,Butterworth (Matched),level_shift,0.6021981136095418
trending,BTCUSDT,2024-01-04,16,RRCF,level_shift,0.6493846687424178
trending,BTCUSDT,2024-01-04,16,Fixed EMA,point,0.9983090413943354
trending,BTCUSDT,2024-01-04,16,Load Adaptive EMA,point,0.998393137254902
trending,BTCUSDT,2024-01-04,16,Load-Adaptive EMA (BW-Matched),point,0.9983823529411765
trending,BTCUSDT,2024-01-04,16,KAMA,point,0.9983769063180827
trending,BTCUSDT,2024-01-04,16,Butterworth (Default),point,0.9940156862745098
trending,BTCUSDT,2024-01-04,16,Butterworth (Matched),point,0.9933607843137255
trending,BTCUSDT,2024-01-04,16,RRCF,point,0.9983769063180827
trending,SOLUSDT,2024-01-18,17,Fixed EMA,all,0.85195148076599
trending,SOLUSDT,2024-01-18,17,Load Adaptive EMA,all,0.8480878581618054
trending,SOLUSDT,2024-01-18,17,Load-Adaptive EMA (BW-Matched),all,0.8563139241196376
trending,SOLUSDT,2024-01-18,17,KAMA,all,0.9382610778656548
trending,SOLUSDT,2024-01-18,17,Butterworth (Default),all,0.885444806383547
trending,SOLUSDT,2024-01-18,17,Butterworth (Matched),all,0.8844884117897271
trending,SOLUSDT,2024-01-18,17,RRCF,all,0.900243581608881
trending,SOLUSDT,2024-01-18,17,Fixed EMA,level_shift,0.6430057298468557
trending,SOLUSDT,2024-01-18,17,Load Adaptive EMA,level_shift,0.5872619411908148
trending,SOLUSDT,2024-01-18,17,Load-Adaptive EMA (BW-Matched),level_shift,0.6463275874470166
trending,SOLUSDT,2024-01-18,17,KAMA,level_shift,0.5616164969867116
trending,SOLUSDT,2024-01-18,17,Butterworth (Default),level_shift,0.6850663194123342
trending,SOLUSDT,2024-01-18,17,Butterworth (Matched),level_shift,0.6861897082296721
trending,SOLUSDT,2024-01-18,17,RRCF,level_shift,0.6751023305086339
trending,SOLUSDT,2024-01-18,17,Fixed EMA,point,0.998393137254902
trending,SOLUSDT,2024-01-18,17,Load Adaptive EMA,point,0.9983823529411765
trending,SOLUSDT,2024-01-18,17,Load-Adaptive EMA (BW-Matched),point,0.9983823529411765
trending,SOLUSDT,2024-01-18,17,KAMA,point,0.998835294117647
trending,SOLUSDT,2024-01-18,17,Butterworth (Default),point,0.9964815904139434
trending,SOLUSDT,2024-01-18,17,Butterworth (Matched),point,0.9962622004357298
trending,SOLUSDT,2024-01-18,17,RRCF,point,0.9994117647058823
trending,XRPUSDT,2024-01-01,18,Fixed EMA,all,0.8437390394863218
trending,XRPUSDT,2024-01-01,18,Load Adaptive EMA,all,0.816896690284399
trending,XRPUSDT,2024-01-01,18,Load-Adaptive EMA (BW-Matched),all,0.8401598699721605
trending,XRPUSDT,2024-01-01,18,KAMA,all,0.904749294533749
trending,XRPUSDT,2024-01-01,18,Butterworth (Default),all,0.8608034666718585
trending,XRPUSDT,2024-01-01,18,Butterworth (Matched),all,0.8591913907174087
trending,XRPUSDT,2024-01-01,18,RRCF,all,0.8895696104022406
trending,XRPUSDT,2024-01-01,18,Fixed EMA,level_shift,0.6271363974912875
trending,XRPUSDT,2024-01-01,18,Load Adaptive EMA,level_shift,0.5516587237151417
trending,XRPUSDT,2024-01-01,18,Load-Adaptive EMA (BW-Matched),level_shift,0.63409964009284
trending,XRPUSDT,2024-01-01,18,KAMA,level_shift,0.5645594761730557
trending,XRPUSDT,2024-01-01,18,Butterworth (Default),level_shift,0.6767581868372727
trending,XRPUSDT,2024-01-01,18,Butterworth (Matched),level_shift,0.6781209033923803
trending,XRPUSDT,2024-01-01,18,RRCF,level_shift,0.6810697281670023
trending,XRPUSDT,2024-01-01,18,Fixed EMA,point,0.9983823529411765
trending,XRPUSDT,2024-01-01,18,Load Adaptive EMA,point,0.998393137254902
trending,XRPUSDT,2024-01-01,18,Load-Adaptive EMA (BW-Matched),point,0.9983823529411766
trending,XRPUSDT,2024-01-01,18,KAMA,point,0.9988568627450981
trending,XRPUSDT,2024-01-01,18,Butterworth (Default),point,0.9982808278867101
trending,XRPUSDT,2024-01-01,18,Butterworth (Matched),point,0.9982810457516339
trending,XRPUSDT,2024-01-01,18,RRCF,point,0.9995901960784312
trending,BNBUSDT,2024-01-17,19,Fixed EMA,all,0.881082153189496
trending,BNBUSDT,2024-01-17,19,Load Adaptive EMA,all,0.8731516284741894
trending,BNBUSDT,2024-01-17,19,Load-Adaptive EMA (BW-Matched),all,0.8855925719960798
trending,BNBUSDT,2024-01-17,19,KAMA,all,0.9233182325516884
trending,BNBUSDT,2024-01-17,19,Butterworth (Default),all,0.8913428006537187
trending,BNBUSDT,2024-01-17,19,Butterworth (Matched),all,0.8906582592185993
trending,BNBUSDT,2024-01-17,19,RRCF,all,0.9095308952780725
trending,BNBUSDT,2024-01-17,19,Fixed EMA,level_shift,0.6676505230773079
trending,BNBUSDT,2024-01-17,19,Load Adaptive EMA,level_shift,0.6502399489741681
trending,BNBUSDT,2024-01-17,19,Load-Adaptive EMA (BW-Matched),level_shift,0.7054929408012807
trending,BNBUSDT,2024-01-17,19,KAMA,level_shift,0.5846322450740687
trending,BNBUSDT,2024-01-17,19,Butterworth (Default),level_shift,0.749868415885542
trending,BNBUSDT,2024-01-17,19,Butterworth (Matched),level_shift,0.7537672446676129
trending,BNBUSDT,2024-01-17,19,RRCF,level_shift,0.7365534301740256
trending,BNBUSDT,2024-01-17,19,Fixed EMA,point,0.9983823529411765
trending,BNBUSDT,2024-01-17,19,Load Adaptive EMA,point,0.998371568627451
trending,BNBUSDT,2024-01-17,19,Load-Adaptive EMA (BW-Matched),point,0.9983823529411765
trending,BNBUSDT,2024-01-17,19,KAMA,point,0.9987382352941176
trending,BNBUSDT,2024-01-17,19,Butterworth (Default),point,0.9975435729847495
trending,BNBUSDT,2024-01-17,19,Butterworth (Matched),point,0.997542156862745
trending,BNBUSDT,2024-01-17,19,RRCF,point,0.9990522875816994
trending,BTCUSDT,2024-01-04,20,Fixed EMA,all,0.7897618350068113
trending,BTCUSDT,2024-01-04,20,Load Adaptive EMA,all,0.8006338402170419
trending,BTCUSDT,2024-01-04,20,Load-Adaptive EMA (BW-Matched),all,0.7823267504936259
trending,BTCUSDT,2024-01-04,20,KAMA,all,0.8972560882961327
trending,BTCUSDT,2024-01-04,20,Butterworth (Default),all,0.7887312049659632
trending,BTCUSDT,2024-01-04,20,Butterworth (Matched),all,0.7850175069936316
trending,BTCUSDT,2024-01-04,20,RRCF,all,0.8413598444726068
trending,BTCUSDT,2024-01-04,20,Fixed EMA,level_shift,0.6280571849195318
trending,BTCUSDT,2024-01-04,20,Load Adaptive EMA,level_shift,0.6048933627682158
trending,BTCUSDT,2024-01-04,20,Load-Adaptive EMA (BW-Matched),level_shift,0.6151341026384185
trending,BTCUSDT,2024-01-04,20,KAMA,level_shift,0.5762953450915909
trending,BTCUSDT,2024-01-04,20,Butterworth (Default),level_shift,0.6265528565974656
trending,BTCUSDT,2024-01-04,20,Butterworth (Matched),level_shift,0.6245260040127344
trending,BTCUSDT,2024-01-04,20,RRCF,level_shift,0.66265858428855
trending,BTCUSDT,2024-01-04,20,Fixed EMA,point,0.9980966230936819
trending,BTCUSDT,2024-01-04,20,Load Adaptive EMA,point,0.9976941176470588
trending,BTCUSDT,2024-01-04,20,Load-Adaptive EMA (BW-Matched),point,0.99665174291939
trending,BTCUSDT,2024-01-04,20,KAMA,point,0.9983442265795207
trending,BTCUSDT,2024-01-04,20,Butterworth (Default),point,0.9912291938997821
trending,BTCUSDT,2024-01-04,20,Butterworth (Matched),point,0.9902420479302833
trending,BTCUSDT,2024-01-04,20,RRCF,point,0.9982461873638344
trending,SOLUSDT,2024-01-06,21,Fixed EMA,all,0.8152425777145563
trending,SOLUSDT,2024-01-06,21,Load Adaptive EMA,all,0.807178693546838
trending,SOLUSDT,2024-01-06,21,Load-Adaptive EMA (BW-Matched),all,0.8120784543479393
trending,SOLUSDT,2024-01-06,21,KAMA,all,0.8932267464362661
trending,SOLUSDT,2024-01-06,21,Butterworth (Default),all,0.8252878727806848
trending,SOLUSDT,2024-01-06,21,Butterworth (Matched),all,0.8230362297814575
trending,SOLUSDT,2024-01-06,21,RRCF,all,0.8628370058220516
trending,SOLUSDT,2024-01-06,21,Fixed EMA,level_shift,0.6188602506402167
trending,SOLUSDT,2024-01-06,21,Load Adaptive EMA,level_shift,0.5609072369655332
trending,SOLUSDT,2024-01-06,21,Load-Adaptive EMA (BW-Matched),level_shift,0.6292272534339401
trending,SOLUSDT,2024-01-06,21,KAMA,level_shift,0.5615492113790989
trending,SOLUSDT,2024-01-06,21,Butterworth (Default),level_shift,0.6550885600708946
trending,SOLUSDT,2024-01-06,21,Butterworth (Matched),level_shift,0.6569751241221407
trending,SOLUSDT,2024-01-06,21,RRCF,level_shift,0.6657736116402042
trending,SOLUSDT,2024-01-06,21,Fixed EMA,point,0.9982259259259258
trending,SOLUSDT,2024-01-06,21,Load Adaptive EMA,point,0.9982799564270153
trending,SOLUSDT,2024-01-06,21,Load-Adaptive EMA (BW-Matched),point,0.9981699346405228
trending,SOLUSDT,2024-01-06,21,KAMA,point,0.9988888888888889
trending,SOLUSDT,2024-01-06,21,Butterworth (Default),point,0.9959028322440088
trending,SOLUSDT,2024-01-06,21,Butterworth (Matched),point,0.9960123093681917
trending,SOLUSDT,2024-01-06,21,RRCF,point,0.999400871459695
trending,XRPUSDT,2024-01-18,22,Fixed EMA,all,0.8443573683672929
trending,XRPUSDT,2024-01-18,22,Load Adaptive EMA,all,0.8338472468276259
trending,XRPUSDT,2024-01-18,22,Load-Adaptive EMA (BW-Matched),all,0.8476484488119381
trending,XRPUSDT,2024-01-18,22,KAMA,all,0.9027864878839408
trending,XRPUSDT,2024-01-18,22,Butterworth (Default),all,0.8626914181520888
trending,XRPUSDT,2024-01-18,22,Butterworth (Matched),all,0.8613250859397141
trending,XRPUSDT,2024-01-18,22,RRCF,all,0.8821597632656899
trending,XRPUSDT,2024-01-18,22,Fixed EMA,level_shift,0.6363602542535521
trending,XRPUSDT,2024-01-18,22,Load Adaptive EMA,level_shift,0.5937199479597001
trending,XRPUSDT,2024-01-18,22,Load-Adaptive EMA (BW-Matched),level_shift,0.660195652277435
trending,XRPUSDT,2024-01-18,22,KAMA,level_shift,0.530272409697594
trending,XRPUSDT,2024-01-18,22,Butterworth (Default),level_shift,0.6900407815686429
trending,XRPUSDT,2024-01-18,22,Butterworth (Matched),level_shift,0.6934767763573069
trending,XRPUSDT,2024-01-18,22,RRCF,level_shift,0.6802135279208447
trending,XRPUSDT,2024-01-18,22,Fixed EMA,point,0.9983823529411765
trending,XRPUSDT,2024-01-18,22,Load Adaptive EMA,point,0.9983333333333333
trending,XRPUSDT,2024-01-18,22,Load-Adaptive EMA (BW-Matched),point,0.9982797385620915
trending,XRPUSDT,2024-01-18,22,KAMA,point,0.9987921568627451
trending,XRPUSDT,2024-01-18,22,Butterworth (Default),point,0.9969738562091504
trending,XRPUSDT,2024-01-18,22,Butterworth (Matched),point,0.9971885620915033
trending,XRPUSDT,2024-01-18,22,RRCF,point,0.999471568627451
trending,ETHUSDT,2024-01-10,23,Fixed EMA,all,0.7777449608230864
trending,ETHUSDT,2024-01-10,23,Load Adaptive EMA,all,0.7872720000519904
trending,ETHUSDT,2024-01-10,23,Load-Adaptive EMA (BW-Matched),all,0.7832180899721005
trending,ETHUSDT,2024-01-10,23,KAMA,all,0.8955404507762419
trending,ETHUSDT,2024-01-10,23,Butterworth (Default),all,0.7976869285366699
trending,ETHUSDT,2024-01-10,23,Butterworth (Matched),all,0.7963885910273673
trending,ETHUSDT,2024-01-10,23,RRCF,all,0.8581294532759154
trending,ETHUSDT,2024-01-10,23,Fixed EMA,level_shift,0.5836796192967317
trending,ETHUSDT,2024-01-10,23,Load Adaptive EMA,level_shift,0.5216413577867149
trending,ETHUSDT,2024-01-10,23,Load-Adaptive EMA (BW-Matched),level_shift,0.5715451629446888
trending,ETHUSDT,2024-01-10,23,KAMA,level_shift,0.5390447411351789
trending,ETHUSDT,2024-01-10,23,Butterworth (Default),level_shift,0.6115438079570443
trending,ETHUSDT,2024-01-10,23,Butterworth (Matched),level_shift,0.6128797181180223
trending,ETHUSDT,2024-01-10,23,RRCF,level_shift,0.63558552449994
trending,ETHUSDT,2024-01-10,23,Fixed EMA,point,0.9982531590413943
trending,ETHUSDT,2024-01-10,23,Load Adaptive EMA,point,0.9984039215686275
trending,ETHUSDT,2024-01-10,23,Load-Adaptive EMA (BW-Matched),point,0.9976287581699346
trending,ETHUSDT,2024-01-10,23,KAMA,point,0.9987598039215686
trending,ETHUSDT,2024-01-10,23,Butterworth (Default),point,0.9931418300653594
trending,ETHUSDT,2024-01-10,23,Butterworth (Matched),point,0.9928692810457516
trending,ETHUSDT,2024-01-10,23,RRCF,point,0.9993355119825708
trending,SOLUSDT,2024-01-16,24,Fixed EMA,all,0.8432076686776809
trending,SOLUSDT,2024-01-16,24,Load Adaptive EMA,all,0.8132461309232734
trending,SOLUSDT,2024-01-16,24,Load-Adaptive EMA (BW-Matched),all,0.8373442961221825
trending,SOLUSDT,2024-01-16,24,KAMA,all,0.9029056309978791
trending,SOLUSDT,2024-01-16,24,Butterworth (Default),all,0.8691546623773783
trending,SOLUSDT,2024-01-16,24,Butterworth (Matched),all,0.8673223226214923
trending,SOLUSDT,2024-01-16,24,RRCF,all,0.8862640500775946
trending,SOLUSDT,2024-01-16,24,Fixed EMA,level_shift,0.6455910892883069
trending,SOLUSDT,2024-01-16,24,Load Adaptive EMA,level_shift,0.557734125164483
trending,SOLUSDT,2024-01-16,24,Load-Adaptive EMA (BW-Matched),level_shift,0.6375673765601881
trending,SOLUSDT,2024-01-16,24,KAMA,level_shift,0.5510516966682992
trending,SOLUSDT,2024-01-16,24,Butterworth (Default),level_shift,0.6989274979742386
trending,SOLUSDT,2024-01-16,24,Butterworth (Matched),level_shift,0.7034229313730872
trending,SOLUSDT,2024-01-16,24,RRCF,level_shift,0.7031092360847676
trending,SOLUSDT,2024-01-16,24,Fixed EMA,point,0.9983823529411765
trending,SOLUSDT,2024-01-16,24,Load Adaptive EMA,point,0.9983607843137254
trending,SOLUSDT,2024-01-16,24,Load-Adaptive EMA (BW-Matched),point,0.9983607843137255
trending,SOLUSDT,2024-01-16,24,KAMA,point,0.9987382352941176
trending,SOLUSDT,2024-01-16,24,Butterworth (Default),point,0.9974740740740741
trending,SOLUSDT,2024-01-16,24,Butterworth (Matched),point,0.9974166666666666
trending,SOLUSDT,2024-01-16,24,RRCF,point,0.9993355119825708
trending,SOLUSDT,2024-01-22,25,Fixed EMA,all,0.8285453990263556
trending,SOLUSDT,2024-01-22,25,Load Adaptive EMA,all,0.8288522583210458
trending,SOLUSDT,2024-01-22,25,Load-Adaptive EMA (BW-Matched),all,0.8334833076213027
trending,SOLUSDT,2024-01-22,25,KAMA,all,0.9013973933163769
trending,SOLUSDT,2024-01-22,25,Butterworth (Default),all,0.8450831361024594
trending,SOLUSDT,2024-01-22,25,Butterworth (Matched),all,0.8434785022815972
trending,SOLUSDT,2024-01-22,25,RRCF,all,0.8703014971485024
trending,SOLUSDT,2024-01-22,25,Fixed EMA,level_shift,0.6198954556596596
trending,SOLUSDT,2024-01-22,25,Load Adaptive EMA,level_shift,0.5772903233185174
trending,SOLUSDT,2024-01-22,25,Load-Adaptive EMA (BW-Matched),level_shift,0.6326256436590052
trending,SOLUSDT,2024-01-22,25,KAMA,level_shift,0.5665333221302419
trending,SOLUSDT,2024-01-22,25,Butterworth (Default),level_shift,0.657113531664658
trending,SOLUSDT,2024-01-22,25,Butterworth (Matched),level_shift,0.6587770710871094
trending,SOLUSDT,2024-01-22,25,RRCF,level_shift,0.6562737145641794
trending,SOLUSDT,2024-01-22,25,Fixed EMA,point,0.9983607843137254
trending,SOLUSDT,2024-01-22,25,Load Adaptive EMA,point,0.9983823529411765
trending,SOLUSDT,2024-01-22,25,Load-Adaptive EMA (BW-Matched),point,0.9983081699346406
trending,SOLUSDT,2024-01-22,25,KAMA,point,0.998856862745098
trending,SOLUSDT,2024-01-22,25,Butterworth (Default),point,0.9965579520697168
trending,SOLUSDT,2024-01-22,25,Butterworth (Matched),point,0.9961825708061003
trending,SOLUSDT,2024-01-22,25,RRCF,point,0.9994989106753813
trending,SOLUSDT,2024-01-26,26,Fixed EMA,all,0.8614499768592914
trending,SOLUSDT,2024-01-26,26,Load Adaptive EMA,all,0.8503658228795056
trending,SOLUSDT,2024-01-26,26,Load-Adaptive EMA (BW-Matched),all,0.8578951448279009
trending,SOLUSDT,2024-01-26,26,KAMA,all,0.9376864482629366
trending,SOLUSDT,2024-01-26,26,Butterworth (Default),all,0.8813181884208923
trending,SOLUSDT,2024-01-26,26,Butterworth (Matched),all,0.8796745398354167
trending,SOLUSDT,2024-01-26,26,RRCF,all,0.8971365392956797
trending,SOLUSDT,2024-01-26,26,Fixed EMA,level_shift,0.6421065778551303
trending,SOLUSDT,2024-01-26,26,Load Adaptive EMA,level_shift,0.5745768771150233
trending,SOLUSDT,2024-01-26,26,Load-Adaptive EMA (BW-Matched),level_shift,0.6391012301448077
trending,SOLUSDT,2024-01-26,26,KAMA,level_shift,0.5654044695741303
trending,SOLUSDT,2024-01-26,26,Butterworth (Default),level_shift,0.6940790200120688
trending,SOLUSDT,2024-01-26,26,Butterworth (Matched),level_shift,0.6952536611281697
trending,SOLUSDT,2024-01-26,26,RRCF,level_shift,0.7084752919847387
trending,SOLUSDT,2024-01-26,26,Fixed EMA,point,0.9983823529411765
trending,SOLUSDT,2024-01-26,26,Load Adaptive EMA,point,0.998479411764706
trending,SOLUSDT,2024-01-26,26,Load-Adaptive EMA (BW-Matched),point,0.9984686274509803
trending,SOLUSDT,2024-01-26,26,KAMA,point,0.9978836601307189
trending,SOLUSDT,2024-01-26,26,Butterworth (Default),point,0.9959917211328977
trending,SOLUSDT,2024-01-26,26,Butterworth (Matched),point,0.9955490196078431
trending,SOLUSDT,2024-01-26,26,RRCF,point,0.999281045751634
trending,BNBUSDT,2024-01-31,27,Fixed EMA,all,0.8541769405859444
trending,BNBUSDT,2024-01-31,27,Load Adaptive EMA,all,0.8407606998808913
trending,BNBUSDT,2024-01-31,27,Load-Adaptive EMA (BW-Matched),all,0.8573292594358688
trending,BNBUSDT,2024-01-31,27,KAMA,all,0.8936600761009383
trending,BNBUSDT,2024-01-31,27,Butterworth (Default),all,0.8776332671239215
trending,BNBUSDT,2024-01-31,27,Butterworth (Matched),all,0.8777315170559339
trending,BNBUSDT,2024-01-31,27,RRCF,all,0.8847716053969222
trending,BNBUSDT,2024-01-31,27,Fixed EMA,level_shift,0.6076092630842328
trending,BNBUSDT,2024-01-31,27,Load Adaptive EMA,level_shift,0.5881422650482405
trending,BNBUSDT,2024-01-31,27,Load-Adaptive EMA (BW-Matched),level_shift,0.6424157064006237
trending,BNBUSDT,2024-01-31,27,KAMA,level_shift,0.5434763804261145
trending,BNBUSDT,2024-01-31,27,Butterworth (Default),level_shift,0.6834967358965669
trending,BNBUSDT,2024-01-31,27,Butterworth (Matched),level_shift,0.6891165896053243
trending,BNBUSDT,2024-01-31,27,RRCF,level_shift,0.6939796266818299
trending,BNBUSDT,2024-01-31,27,Fixed EMA,point,0.9983607843137254
trending,BNBUSDT,2024-01-31,27,Load Adaptive EMA,point,0.998393137254902
trending,BNBUSDT,2024-01-31,27,Load-Adaptive EMA (BW-Matched),point,0.998371568627451
trending,BNBUSDT,2024-01-31,27,KAMA,point,0.9987382352941178
trending,BNBUSDT,2024-01-31,27,Butterworth (Default),point,0.9983333333333333
trending,BNBUSDT,2024-01-31,27,Butterworth (Matched),point,0.9982805010893246
trending,BNBUSDT,2024-01-31,27,RRCF,point,0.9992374727668845
trending,SOLUSDT,2024-01-29,28,Fixed EMA,all,0.8448090778701278
trending,SOLUSDT,2024-01-29,28,Load Adaptive EMA,all,0.8243775402828675
trending,SOLUSDT,2024-01-29,28,Load-Adaptive EMA (BW-Matched),all,0.8406788261628394
trending,SOLUSDT,2024-01-29,28,KAMA,all,0.9254440455412353
trending,SOLUSDT,2024-01-29,28,Butterworth (Default),all,0.8638221779253141
trending,SOLUSDT,2024-01-29,28,Butterworth (Matched),all,0.8616408598844504
trending,SOLUSDT,2024-01-29,28,RRCF,all,0.8841432548643167
trending,SOLUSDT,2024-01-29,28,Fixed EMA,level_shift,0.6020858216803361
trending,SOLUSDT,2024-01-29,28,Load Adaptive EMA,level_shift,0.537098463827763
trending,SOLUSDT,2024-01-29,28,Load-Adaptive EMA (BW-Matched),level_shift,0.5942364716399633
trending,SOLUSDT,2024-01-29,28,KAMA,level_shift,0.5544288533590531
trending,SOLUSDT,2024-01-29,28,Butterworth (Default),level_shift,0.6534541726103276
trending,SOLUSDT,2024-01-29,28,Butterworth (Matched),level_shift,0.6519723470959429
trending,SOLUSDT,2024-01-29,28,RRCF,level_shift,0.6750700500368262
trending,SOLUSDT,2024-01-29,28,Fixed EMA,point,0.9984039215686276
trending,SOLUSDT,2024-01-29,28,Load Adaptive EMA,point,0.9984254901960784
trending,SOLUSDT,2024-01-29,28,Load-Adaptive EMA (BW-Matched),point,0.9984039215686273
trending,SOLUSDT,2024-01-29,28,KAMA,point,0.9985403050108932
trending,SOLUSDT,2024-01-29,28,Butterworth (Default),point,0.9973172113289761
trending,SOLUSDT,2024-01-29,28,Butterworth (Matched),point,0.997421568627451
trending,SOLUSDT,2024-01-29,28,RRCF,point,0.9993572984749456
trending,ETHUSDT,2024-01-17,29,Fixed EMA,all,0.8066428866591981
trending,ETHUSDT,2024-01-17,29,Load Adaptive EMA,all,0.8251617843704062
trending,ETHUSDT,2024-01-17,29,Load-Adaptive EMA (BW-Matched),all,0.8133497778975586
trending,ETHUSDT,2024-01-17,29,KAMA,all,0.9235610836374206
trending,ETHUSDT,2024-01-17,29,Butterworth (Default),all,0.8137583713945242
trending,ETHUSDT,2024-01-17,29,Butterworth (Matched),all,0.8116943374743439
trending,ETHUSDT,2024-01-17,29,RRCF,all,0.8727637433685806
